Word,Sentiment
notonecta ondulada,-1
notoriedade,1
notório,-1
notoriamente,-1
nutrir,1
nutrido,1
nutritivo,1
nutrição,1
nous,1
renovar,1
novela,1
novidade,-1
novillada,1
novillero,1
novobiocina,1
agora Agora,-1
lugar algum,-1
nocivo,-1
nocivamente,-1
nocividade,-1
não,1
nsu,-1
nuclear,1
colapso nuclear,-1
nuda,-1
nu,1
dança nua,1
cutucar,-1
cutucar,-1
nudismo,-1
nudista,1
nudez,-1
nudnik,-1
inútil,1
incômodo,1
valor incômodo,-1
anulado,-1
anular,-1
nulípara,-1
nulidade,1
dormente,-1
número,-1
entorpecente,-1
entorpecido,1
numeracia,1
numerar,-1
numeração,1
numerosos,-1
multiplicidade,-1
numinoso,1
nuprin,-1
enfermeira,-1
relação enfermeira paciente,1
escola de Enfermagem,-1
enfermagem,-1
cuidados de enfermagem,1
nutrir,-1
nutrição,1
nutrir,1
nutrir,1
nutrir,1
porca,-1
rolamento de porca,1
nutação,-1
como noz,1
nutricional,1
nutritivo,1
nutrição,1
maluco,-1
nictalopia,-1
nictofobia,-1
nidrazida,-1
nylon,1
ninfa,1
ninfepsia,-1
ninfomania,1
ninfomaníaco,1
ninfomaníaco,-1
taxa de nyquist,1
nistagmo,-1
maçã de carvalho,-1
remo,1
oásis,1
juramento,1
obadias,-1
obediência,1
obediente,1
reverência,1
obeso,-1
obesidade,-1
obedecer,1
ofuscar,-1
obiter dictum,-1
objeto,-1
objeção,-1
questionável,-1
objeções,-1
objetivo,1
objetividade,1
objurgar,-1
oblanceolado,1
folha oblanceolada,1
oblação,1
anaeróbio obrigatório,-1
obrigação,1
obrigatório,-1
obrigatoriamente,1
obrigatório,1
obrigar,1
obrigado,1
prestativo,1
obrigatoriedade,-1
oblíquo,1
ângulo oblíquo,-1
angulado oblíquo,1
caso oblíquo,-1
triângulo oblíquo,-1
obliquidade,-1
obliterar,-1
obliterado,-1
obliteração,1
esquecimento,1
desatento,1
oblongo,1
obnóxio,-1
detestavelmente,-1
detestável,1
obovado,1
folha obovada,1
obsceno,-1
obscenamente,-1
obscenidade,-1
obscurantista,1
obscurecer,-1
obscurecido,-1
obscuramente,1
obscurece,-1
obscuridade,-1
obsequioso,1
observável,1
observância,1
atento,1
posto de observação,1
observar,1
observando,1
observando,1
obcecar,1
obsessão,1
obsessões,1
obsessivo,1
obsessivo-compulsivo,1
obsessivamente,1
obsessão,-1
obsessão,1
obsoleto,-1
obsoleto,-1
obstáculo,-1
obstinado,-1
obstinadamente,-1
obstipar,-1
obstipação,-1
barulhento,-1
obstinação,-1
obstruir,-1
obstruído,-1
obstruindo,-1
obstrução,-1
obstrucionismo,-1
obstrutivamente,1
obstrutor,-1
obstrui,-1
obtível,1
atrapalhar,-1
intrusivo,-1
intrusivamente,1
intrusão,1
embotar,1
obtuso,1
folha obtusa,1
obtusamente,1
obtusidade,1
óbvio,1
ocasião,1
ocluir,-1
obstruído,-1
oclui,-1
ocluindo,-1
oclusivo,-1
oculto,-1
artes ocultas,-1
risco ocupacional,-1
terapia ocupacional,-1
ocupado,-1
ocupar,1
ocorrer,1
oceânico,-1
ochotona,-1
ocronose,-1
octeto,1
octogenário,1
polvo,-1
oculismo,1
od,1
ímpar,-1
trabalho provisório,-1
pinado estranho,1
folha pinada estranha,1
mais estranho,-1
mais estranho,-1
estranho,-1
esquisitices,-1
esquisitice,-1
estranhamente,-1
estranheza,-1
chances,1
probabilidades de,1
odioso,-1
ódio,-1
odor,-1
odorífero,-1
odorífero,-1
inodoro,-1
odinofagia,-1
ecumênico,1
edema,-1
enanthe,-1
oengus,1
esofagite,-1
oestridae,-1
cio,-1
de idade,1
é claro,-1
de importação,1
de necessidade,1
de mente sã,1
da essência,1
de mente doentia,-1
desligado,-1
Sem cor,1
dia de folga,-1
desligada,-1
operação off-line,-1
fora colocando,-1
fora da rua,-1
fora do gancho,1
fora do registro,-1
ano de folga,-1
ofensa,-1
ofender,-1
infrator,-1
ofensivo,-1
inocente,-1
ofensas,-1
ofensiva,-1
ofensivamente,-1
ofensividade,-1
oferta,1
oferta,1
ofertante,1
improvisado,-1
de improviso,-1
oficioso,-1
oficialmente,1
oficiosidade,-1
fora do palco,-1
muitas vezes,1
mais frequentemente,1
ogden nash,1
arco duplo,1
cobiçar,-1
ogro,-1
óleo,-1
troca de óleo,-1
conservação de petróleo,-1
óleo de palma,1
mancha de óleo,-1
lubrificado,-1
oleoso,-1
oink,-1
ok,1
velho,1
sacola velha,-1
menino velho,1
velho chato,1
ouro Velho,-1
velha guarda,-1
alto alemão antigo,1
velho mestre,1
velho saxão,-1
velha,1
mulher velha,1
cobra coral do velho mundo,-1
Mais velho,1
velhote,1
veterano,1
oleaginosidade,-1
oleandra neriiformis,1
olearia haastii,1
oleofílico,1
oleofóbico,-1
época do oligoceno,1
oligossacarídeo,1
oligospermia,-1
oligúria,-1
Oliva,-1
verde oliva,-1
olímpico,1
sinistro,-1
ameaçadoramente,1
omissível,1
omissão,-1
omitir,-1
omnidirecional,-1
onipotente,1
onisciência,1
onisciente,1
onívoro,-1
omofagia,-1
sobre,1
na fé,1
na mão,1
em movimento,1
no gancho,-1
à solta,-1
no nariz,1
na ofensiva,1
às escondidas,1
no local,-1
onanismo,1
oncídio,-1
1,-1
um olho,1
155,-1
cento e cinco,-1
cento e quarenta e cinco,-1
cento e um,-1
cento e setenta e cinco,-1
cento e sessenta e cinco,-1
cento e trinta e cinco,-1
cento e vinte e cinco,-1
unilateral,-1
oneroso,-1
onerosamente,1
cebola,-1
pão de cebola,-1
onísco,-1
só,-1
onomástico,1
onomatopoético,1
ataque,-1
ontário,1
ontologia,1
ônus,-1
onicólise,-1
onicomia,1
onicose,-1
ônix,1
ooforite,-1
oosfera,-1
oósporo,1
arte op,-1
opacidade,-1
opaco,-1
opaco,1
opacidade,1
abrir,1
abrir e fechar,1
cadeia aberta,-1
colarinho aberto,-1
em aberto,-1
casamento aberto,-1
mente aberta,1
sanduíche aberto,-1
abre-te Sésamo,1
Loja aberta,-1
Universidade Aberta,-1
trama aberta,-1
aberto,-1
de mão aberta,1
abertura,1
coração aberto,1
abertura,1
noite de abertura,1
abertamente,1
abertura,-1
operável,1
operante,1
operativo,1
campo operativo,-1
ofidismo,-1
oftalmite,-1
oftalmoplegia,-1
opinativo,-1
oponente,-1
oportuno,1
oportunista,-1
infecção oportunista,-1
oportunidade,1
oponível,1
opor,1
oposto,-1
oposição,-1
oposições,-1
oposto,-1
oprimir,-1
opressão,-1
opressivo,1
opressivamente,-1
opressão,-1
opressores,-1
opsonizar,1
excluir,-1
optativo,-1
disco óptico,-1
aberração óptica,1
coroa óptica de vidro,-1
pederneira óptica,1
ilusão de óptica,-1
instrumento óptico,1
opacidade óptica,-1
opticamente,1
ótimo,1
Otimamente,1
otimismo,1
otimista,1
otimista,1
otimizar,1
ótimo,1
opção,-1
opcionalmente,1
opulento,1
oráculo,1
oracular,1
contrato oral,-1
herpes oral,-1
personalidade oral,-1
suco de laranja,1
casca de laranja,-1
tamanho laranja,1
refrigerante de laranja,-1
laranjada,-1
oratório,-1
tecelagem de orbes,-1
orbignya spesiosa,1
orquestrado,1
orquidalgia,-1
orquite,-1
ordenar,1
ordenado,1
provação,-1
ordem,1
ordem aepiorniformes,-1
pedir anacanthini,-1
peça anaspida,-1
peça anoplura,-1
ordem anostraca,-1
ordem anseriformes,-1
ordem aristoloquial,-1
ordem branchiura,1
ordem caryophyllales,1
encomendar coleópteros,-1
encomendar cigarras,-1
encomendar cydippidea,1
encomendar equisetales,-1
ordem ganoidei,1
ordem hyracidea,-1
ordem insetívoro,-1
ordem mallophaga,-1
ordem marciales,-1
ordem moniliales,-1
ordem myaceae,1
ordem mixobacteriales,1
ordem octopoda,1
encomendar orquídeas,-1
ordenado,1
ordem,1
ordenadamente,1
banalidade,1
comum,-1
ordenado,1
ordenação,1
jazida de minério,1
processamento de minério,1
órgão da audição,1
parada de órgão,1
organdi,1
orgânico,1
desordem orgânica,-1
organicamente,1
organicista,-1
organograma,1
homem de organização,1
organizado,-1
organon,1
alabastro oriental,-1
origanum,1
original,-1
originalidade,-1
originalmente,1
oriolus,-1
ormuz,1
ornamento,-1
ornamental,1
ornamentalismo,1
ornamentalmente,1
ornamentação,1
ornamentado,1
ornamentado,1
ornamentação,-1
estranheza,-1
mal-humorado,-1
ornitina,-1
ornitísquia,-1
ornitogalum,-1
órfão,-1
site órfão,-1
órfão,-1
orfenadrina,-1
orphrey,-1
aparelho ortodôntico,-1
ortodontia,-1
ortodoxo,1
ortodoxia,1
ortogonal,-1
ortogonalidade,1
ortomixovírus,-1
ortopnéia,-1
óvulo ortótropo,1
ortygan,1
SO,-1
oscilação,-1
oscular,-1
osmeridae,-1
osmero,-1
pressão osmótica,-1
ossificação,-1
ossificar,-1
osteíte,-1
ostensivo,1
ostentação,-1
osteogênese imperfeita,-1
osteoglossiformes,1
osteólise,-1
osteomalácia,-1
osteomielite,-1
osteopatia,1
osteopetrose,-1
osteófito,-1
osteoporose,-1
osteosclerose,-1
osteosclerose congênita,-1
osteostracano,-1
condenar ao ostracismo,-1
ostracodermi,-1
ostrea,-1
otaria,-1
otelo,-1
outro,-1
por outro lado,1
otite,-1
otite interna,-1
otosclerose,-1
expulsar,-1
Fora,-1
fora e longe,1
fora e fora,1
fora herod,-1
fora de,-1
fora dos limites,-1
fora de marcha,-1
fora de lugar,-1
fora de impressão,-1
fora da escola,-1
fora de vista,-1
fora de estoque,-1
fora do caminho,-1
fora de vista,-1
fora do casamento,-1
fora de controle,-1
fora do trabalho,-1
superado,-1
enfrentar,1
surto,-1
explosão,-1
explosões,-1
exilado,-1
pária,-1
superado,-1
superado,-1
clamor,-1
superar,1
superado,1
ao ar livre,1
curso externo,-1
brigar,1
equipado,-1
estranhamente,1
bandido,-1
proscrito,-1
ponto fora da curva,1
delineado,1
fora de moda,-1
ultrapassado,-1
ambulatorial,-1
superar,1
superou,1
superando,1
supera,1
ultraje,1
indignado,-1
"ultrajante, ultrajoso",-1
escandalosamente,-1
ultraje,-1
ultrajes,-1
escandalizar,1
fora,-1
ultrapassar,1
sem rodeios,-1
outro lado,1
ultrapassar,1
vender mais que,-1
ofuscar,1
ofuscar,1
fora,1
estranho,-1
Ser mais esperto que,1
abertamente,1
franqueza,1
excepcional,1
excepcionalmente,1
ficar fora,1
ultrapassar,1
saída,-1
superar,-1
para fora,-1
exteriormente,1
roupa exterior,1
enganar,1
corpo oval,-1
oval frutado,1
ovarite,-1
oval,1
ovação,1
forno pronto,1
exagerou,-1
sobre admiração,-1
mais equilibrado,-1
Superlotação,-1
super empolgado,-1
muito caro,-1
em cima do balcão,-1
medicamento de venda livre,-1
sobrevalorização,-1
superar,1
superação,1
superdotado,1
exagerar,-1
exagerado,-1
exagerando,-1
hiperativo,1
hiperatividade,-1
excesso de idade,-1
No geral,-1
ambicioso demais,1
ansiedade excessiva,-1
intimidar,-1
intimidado,-1
desequilibrar,-1
desequilibrado,-1
dominar,-1
arrogante,1
arrogantemente,1
arrogância,-1
sobremordida,-1
exagerado,-1
ferver demais,-1
sobrecarregado,1
sobrepor,-1
supercapitalização,-1
nublado,-1
cauteloso demais,1
sobrecarga,1
supernuvem,-1
superar,-1
supercompensar,1
sobrecompensação,-1
excesso de confiança,1
excesso de credulidade,1
supercrédulo,-1
supercrítico,-1
sobrecultivar,-1
supercurioso,1
delicado demais,-1
exagerar,-1
exagerado,-1
dramatizar demais,1
overdress,-1
vestido demais,-1
atrasado,-1
ansioso demais,1
comer demais,1
ênfase excessiva,1
enfatizar demais,-1
Super entusiasmado,1
muito excitado,-1
exagerar,-1
se esforçar demais,1
esforço excessivo,-1
sobreexplorar,-1
superexpor,-1
muito familiar,-1
superalimentação,-1
superalimentação,-1
incontinência por transbordamento,-1
afeiçoado,1
crescido,-1
crescimento excessivo,-1
saliência,1
a sobrecarga,-1
superaquecer,-1
superaquecimento,-1
excesso de indulgência,1
indulgente demais,-1
invejoso,-1
muito feliz,-1
exagero,-1
sobreposição,1
sobrecarga,-1
sobrecarregado,-1
negligenciar,-1
negligenciar,-1
muito modesto,1
demais,-1
pago em excesso,-1
pago em excesso,-1
pagamento em excesso,1
exagero,1
superpovoar,1
dominar,-1
elogiar demais,1
superfaturamento,1
superfaturado,1
superproteger,-1
Super-protetor,-1
orgulhoso demais,-1
superestimar,-1
sobrestimado,-1
ultrapassar,1
reação exagerada,-1
superestimando,1
sobrepor,-1
maduro demais,1
superação,1
hipersensível,-1
hipersensibilidade,-1
muito sério,-1
supersexual,1
ofuscar,-1
blindagem,-1
galocha,-1
ultrapassar,1
supervisão,-1
descuidos,-1
simplificação excessiva,-1
simplificado demais,-1
simplificar demais,-1
tamanho grande,-1
superdimensionado,-1
excessivamente solícito,-1
gastar demais,1
exagerar,1
exagerado,1
exagero,1
exageros,-1
exagera,-1
estoque excessivo,-1
sobrecarregar,-1
estresse excessivo,1
estofado,-1
cadeira estofada,-1
desconfiado,-1
evidente,-1
ultrapassar,1
ultrapassado,1
ultrapassagens,1
ultrapassando,1
sobrecarregar,-1
sobrecarregado,-1
derrubar,-1
derruba,-1
abertamente,1
harmônico,1
ultrapassou,1
abertura,1
reviravolta,-1
supervalente,1
supervalorização,1
supervalorizar,1
exausto,-1
arrogante,-1
excesso de peso,-1
Sobrecarga,-1
sobrecarregado,-1
muito pesado,-1
esmagadoramente,-1
oprime,-1
exausto,-1
superzeloso,-1
com excesso de zelo,-1
superzeloso,-1
ovotestis,-1
ovular,1
método de ovulação de planejamento familiar,-1
dever,1
mariposa coruja,-1
com aparência de coruja,1
corujosamente,1
controlado,-1
oxacilina,1
oxaprozina,-1
vermelho sangue de boi,-1
ponte de boi,1
carro de boi,1
margarida de boi,-1
Oxford,-1
dicionário inglês oxford,1
oxidável,1
colesterol ldl oxidado,1
Sopa de rabada,1
ácido oxibutírico,-1
ácido de oxigênio,-1
oxímoro,1
oxiopia,1
droga ocitócica,-1
ozena,-1
doença do ozônio,1
ozônio,-1
pábulo,1
paquiquelia,-1
paquiderme,-1
pacífico,1
arenque do pacífico,1
pacificação,-1
pacifismo,-1
pacifista,1
embalável,1
embalado,-1
almofada,1
remo,-1
pagão,-1
doença de Paget,1
pahautea,1
pago,1
dor,-1
indolor,1
dor no pescoço,-1
o limiar de dor,-1
unidade de dor,-1
dolorido,-1
doloroso,-1
sensação dolorosa,-1
doloroso,-1
dolorosamente,-1
dor,-1
analgésico,-1
sem dor,-1
indolor,-1
dores,-1
meticulosamente,1
meticulosidade,1
pintar o lírio,1
pintado,-1
verdinho pintado,1
cólica de pintor,-1
pictórico,1
par,1
emparelhado,1
palatabilidade,1
palaciano,1
palatina,1
pálido,-1
pulgão de crisântemo pálido,1
paleacrita vernata,-1
palidamente,-1
paleoclimatologia,-1
empalidece,-1
palgrave,1
palinurus,-1
paliurus,-1
mortalha,-1
paládio,1
paliação,-1
paliativo,-1
pálido,1
palidez,1
palidamente,1
noz de palma,1
palma fora,-1
palmado,1
folha palmada,1
palmamente,1
palmamente lobado,1
palmatifid,1
palmito,-1
palmitina,-1
palpável,1
palpitação,-1
paralisado,-1
paralisia,-1
paralisia walsy,1
empalidecer,1
insignificante,-1
mimar,1
mimado,1
mimado,1
mimos,1
mimos,1
frigideira,-1
desabafar,1
panaceia,-1
brio,-1
como panqueca,-1
estilo panqueca,-1
pancardite,1
pancreatite,-1
pandemia,-1
pandemônio,-1
pander,1
bajulação,-1
alcoviteiros,-1
panduriforme,1
panegírico,1
panencefalite,1
dor,-1
panhandle,-1
mendigo,-1
pânico,-1
síndrome do pânico,-1
pânico,-1
em pânico,-1
em pânico,-1
em pânico,-1
panificado,1
panóplia,1
panorâmico,1
pansinusite,-1
pantalona,1
panteísmo,1
panteão,1
ofegante,-1
papa,1
esfregaço de papanicolau,-1
náutilo de papel,1
porta-papéis,-1
papelão,1
papila,-1
papilar,-1
papovavírus,-1
papoose,-1
páprica,-1
pápula,-1
por excelência,1
parábola,1
geometria parabólica,-1
parabólico,1
paraboloidal,1
paradisaeidae,-1
paraíso,1
paradisíaco,1
paradoxal,-1
paradoxalmente,1
óleo de parafina,1
cera de parafina,-1
parágrafo,1
paralisar,-1
paralaxe,-1
paralelo,-1
paralelo de latitude,-1
paralelismo,1
paralogismo,-1
paralítico,-1
paralítico,-1
paralisar,-1
paralisado,-1
parametrite,-1
paramnésia,-1
primordial,1
questão primordial,1
supremacia,1
paramixovírus,-1
paranasal,-1
paranóia,-1
paranóico,-1
paranormal,-1
paraparesia,-1
parapeito,-1
parafilia,-1
parafrástico,-1
esquizofrenia parafrênica,-1
paráfise,1
paraplegia,-1
paraplégico,-1
paraprofissional,-1
parapsicológico,-1
envenenamento por paraquat,-1
parasita,-1
teixo parasita,1
parasita,-1
parasitamente,1
parasita,1
parasitismo,-1
paration,-1
envenenamento por paration,-1
febre paratifóide,-1
pergaminho,1
perdão,1
perdoável,1
perdoador,-1
paregmenon,-1
qualidade parental,1
parentalmente,1
notação sem parênteses,-1
entre parênteses,1
paresia,-1
parestesia,-1
parético,-1
pária,-1
pericárdio parietal,-1
sulco occipital parieto,1
paripinado,1
parky,-1
democracia parlamentar,1
monarquia parlamentar,1
jogo de salão,1
parnassia,1
paroquial,1
paroquialmente,1
paródia,-1
regra de prova de liberdade condicional,-1
parossâmia,-1
parotidite,-1
paroxismo,-1
abasia trepidante paroxística,-1
parrar,1
papagaio,-1
papagaio,-1
salsinha,1
participar,1
separou-se,1
folha partida,1
partenocarpia,-1
partenogenético,-1
partenota,-1
parcial,1
aborto parcial,-1
violação parcial,-1
eclipse parcial,1
parcialidade,-1
parcialidade,1
participativo,1
data específica,-1
particularismo,1
partidário,-1
partidários,-1
partidário,1
relação de parceiro,1
certificado de parceria,1
parturiente,1
jogo de festa,1
parus,-1
parve,-1
parvenue,-1
parvovirose,-1
paspalum distichum,-1
passar,1
passar,-1
passar,-1
passar,-1
transeunte,-1
passiflora mollissima,1
paixão,-1
Paixão de Cristo,-1
apaixonado,1
apaixonadamente,1
paixão,1
sem paixão,-1
passiva,1
imunidade passiva,1
resistor passivo,1
fonte passiva,-1
confiança passiva,1
passivamente,1
passividade,-1
passivismo,-1
passividade,-1
passado,-1
pastel,-1
cor pastel,-1
pasteurelose,-1
pasteurização,-1
Leite pasteurizado,1
pastinaca sativa,1
pastis,-1
passado,-1
pastoral,1
pastrami,1
pastagem,-1
tapinha,1
correção,-1
remendado,-1
irregularidade,1
colcha de retalhos,1
desigual,-1
patê de foie gras,1
permeabilidade,-1
patente,1
persistência do canal arterial,1
medicina de patente,-1
patenteado,-1
qualidade paterna,1
paternalismo,1
Paternalista,1
paternalmente,1
paternidade,1
caminho de menor resistência,-1
patético,-1
falácia patética,-1
pateticamente,-1
patógeno,1
patogênese,1
patogênico,1
patogenicamente,1
patológico,-1
estado patológico,-1
patologicamente,1
patologia,1
pathos,1
caminho,-1
paciência,1
paciente,1
papel do paciente,-1
pacientemente,1
patriarca,1
patriota,1
patriota,1
patriótico,1
patrulha,1
patrocínio,1
patrocinar,-1
paternalista,1
condescendente,1
padronizar,1
patzer,-1
escassez,-1
Paulo Cézanne,1
paul klee,1
Princípio de Exclusão de Pauli,-1
pobre,-1
indigentes,-1
pausa,1
pavimentou,-1
pavilhão,1
pata,-1
arteiro,-1
paxil,-1
pagar,1
pagar sujeira,1
Pague,1
estação de pagamento,-1
a pagar,1
retorno,-1
pagando,1
paynim,-1
folha de pagamento,1
placa de computador,1
Paz,1
defesa da paz,-1
pacífico,1
pacificamente,1
pacífico,1
pacificamente,1
pacificador,-1
pacificadores,1
manutenção da paz,-1
pêssego,1
praga de pêssego,1
cor de pêssego,1
pavão,1
borboleta de pavão,1
alta temporada,1
atingiu o pico,1
amendoim,1
galeria de amendoim,-1
em forma de pêra,1
pérola,1
perola,-1
navalha perolada,1
turfoso,1
pesado,1
seixo granulado,-1
torta de nozes,-1
pecadilho,-1
pecante,-1
bicar,-1
pecopteris,-1
pectinar,1
pectinídeos,1
peculato,-1
peculiar,1
velocidade peculiar,1
peculiaridade,1
peculiarmente,1
pedagogicamente,1
pedante,1
pedantemente,1
pedantismo,-1
pedalar,1
folha pedante,1
pedestal,1
pediculose,-1
pediculose capitis,-1
pediculus,-1
pediocacto,-1
pediônomo,1
descascar,-1
descascado,-1
espiar,1
inigualável,1
irritar,-1
irritado,-1
impertinente,-1
rabugento,-1
pejorativo,-1
pekoe,1
pelagianismo,1
pelágico,-1
desordenar,1
pelicularia koleroga,-1
transparência,1
transparência,-1
pele,-1
folha peltada,1
pênfigo,-1
penalizar,-1
pena,-1
penitência,1
lápis de cedro,1
pendente,-1
pendente,1
Relógio de pêndulo,1
penetrável,1
penetração,1
penetrantemente,1
penicilamina,-1
resistente à penicilina,1
bactérias resistentes à penicilina,1
penitenciária,1
caligrafia,1
galhardete,1
fliperama de centavo,-1
mão de vaca,1
centavo sábio,1
mensageiro,-1
aposentar,1
pensionista,1
pensativamente,1
melancolia,-1
pentecostalismo,1
mesquinho,-1
penosamente,1
penúria,-1
vitalidade,1
animar,1
pepcid,-1
animado,1
aluguel de pimenta,-1
apimentado,-1
apimentado,-1
vivacidade,1
estimulante,1
animado,1
ânimo,1
ulceração péptica,-1
por si,1
perca,-1
perceptível,1
perceber,1
perceptibilidade,1
perceptível,1
perceptivelmente,1
percepção,1
perceptivo,1
perceptivamente,1
percepção,1
perceptivamente,1
percloreto,1
perceptivo,1
durabilidade,-1
peremptoriamente,1
peremptório,-1
perene,1
perfeito,1
jogo perfeito,-1
aperfeiçoador,1
perfectibilidade,1
perfectível,1
perfeição,-1
perfeccionismo,-1
perfeccionista,-1
perfeitamente,1
pérfido,-1
perfidamente,1
perfídia,-1
perfoliar,1
folha perfoliar,1
tímpano perfurado,-1
atuação,1
Artes performáticas,1
perfumaria,1
superficial,-1
peri,1
peractina,-1
periarterite,-1
pericardite,-1
perigo,-1
perigoso,-1
perigosamente,-1
periculosidade,-1
período,1
ácido periódico,-1
apnéia periódica do recém-nascido,-1
sentença periódica,-1
periodontite,1
peripécia,1
periférico,-1
perifrástico,1
perecer,-1
perecível,-1
perecibilidade,1
peritécio,1
peritonite,-1
peritratar,-1
peritríquio,-1
perjúrio,-1
animou-se,1
alegremente,1
alegria,1
alegre,1
perleche,-1
permanente,-1
imprensa permanente,-1
dente permanente,1
permanentemente,1
permeação,1
permitida,1
permitido,1
permissão,1
permissivo,-1
permissivamente,1
permutação,1
pernicioso,-1
perniciosamente,1
pérnio,-1
peronospora,-1
destruidor de peronospora,-1
peronospora tabacina,-1
peronosporaceae,1
peroração,1
perpendicular,-1
estilo perpendicular,-1
perpendicularidade,-1
perpendicularmente,1
movimento Perpétuo,-1
Máquina de movimento perpétuo,-1
perplexo,-1
perplexo,-1
perplexo,1
desconcertante,-1
perplexidade,-1
privilégio,1
perseguir,-1
perseguição,-1
perseverança,1
perseverança,1
perseverar,1
perseverante,1
doença do golfo persa,-1
cordeiro persa,1
persiflagem,-1
caqui,1
persistir,-1
persistente,-1
persistentemente,1
persistente,-1
perspicaz,1
pessoa para pessoa,1
apresentável,1
personagens,1
pessoal,1
cuidado pessoal,-1
efeitos pessoais,-1
equação pessoal,-1
magnetismo pessoal,1
maneira pessoal,1
questões pessoais,1
relacionamento pessoal,1
personalidade,-1
transtorno de personalidade,1
personalizado,1
perspicaz,1
claro,1
claramente,1
persuasivamente,1
pertinaz,-1
pertinazmente,1
pertinácia,-1
pertinência,1
pertinente,1
perturbar,-1
perturbação,-1
perturbado,-1
ler,1
impregnar,-1
pervaporação,-1
penetrante,-1
amplamente,1
difusão,-1
perverso,-1
Perversamente,-1
perversão,-1
perversidade,-1
perverter,-1
pervertido,1
pervertidos,-1
pé cavo,1
pessimismo,-1
pessimista,-1
pessimista,-1
pessimista,1
pessimum,-1
praga,-1
casa de pestes,1
envenenamento por pesticidas,-1
pestífero,-1
peste,-1
pestilento,-1
pestis bubônica,-1
bicho de estimação,1
aborrecimento,1
semelhante a pétalas,-1
petalóide,1
pecíolo,1
pecíolo,1
pequeno quatro,-1
pequeno mal,-1
epilepsia pequeno mal,-1
petição de princípio,1
peticionário,1
petrarch,1
petrificado,-1
petrificar,-1
petrificante,-1
bomba de gasolina,1
Estação de petróleo,1
petromyzon,-1
petter,1
anágua,-1
chicanar,-1
mesquinhez,1
mesquinho,-1
críticas mesquinhas,-1
petulância,-1
estanho,-1
fagocítico,1
falacrose,-1
falangista,-1
falangite,-1
falaropo,1
phalaropidae,1
falaropo,1
faloplastia,-1
falo,1
fantasia,-1
vida de fantasia,-1
mundo da fantasia,-1
fantasma,-1
membro fantasma,-1
síndrome do membro fantasma,-1
farmacologicamente,1
fascogale,1
espaço de fase,1
doutorado,1
feniramina,-1
fenomenal,1
fenomenalmente,1
fenomenologia,1
fenômeno,1
fensuximida,-1
feniltoloxamina,-1
fenitoína,-1
philaenus spumarius,-1
filantrópico,1
fundação filantrópica,-1
filantropicamente,1
filantropia,1
filatelicamente,1
filemon,-1
filarmônico,-1
fileleno,1
filelenismo,1
Filipe II da Macedônia,1
filisteu,1
filistinismo,1
chave Phillips,-1
filólogo,1
philophylla,1
Pedra filosofal,1
filosófico,-1
filosóficamente,1
filosofar,1
filosofia,1
departamento de filosofia,1
fimose,1
flebite,-1
flebódio,1
fleumático,1
fleumaticamente,1
catarro,1
fleum,-1
fobia,-1
fóbico,-1
neurose fóbica,1
fobofobia,1
pholiota flammans,-1
fônico,-1
falso,-1
fosgênio,1
fosfato,-1
fosforescente,-1
fotogênico,1
fotográfico,1
fotofobia,1
fotorretinite,-1
fototerapia,1
frenético,-1
frenite,-1
frenologia,1
phthiriidae,-1
phthirus,-1
phyllidae,1
filiforme,1
filite escolopendrium,1
filoclado,1
filódio,1
filodial,1
phyllorhynchus,1
filostomídeos,1
phylloxera vitifoleae,-1
filogeneticamente,1
filo Annelida,1
filo nematoda,1
filo nemertina,1
filo phoronida,1
fisica,1
aptidão física,1
topologia física,-1
fisicalidade,-1
fisicamente,-1
fisicalidade,-1
privilégio médico paciente,-1
departamento de física,1
fisiológico,1
icterícia fisiológica do recém-nascido,-1
esfíncter fisiológico,-1
fisioterapeuta,-1
fisioterapia,-1
fisostigmina,1
phytophthora,-1
phytophthora infestans,-1
fitoterapia,-1
pia mater,1
pianismo,1
pianista,1
piano,-1
picaresco,-1
escolha,-1
separe,-1
escolher em,-1
me pegue,1
pegar,1
doença de pick,1
picareta,-1
piquete,-1
piquete,-1
piquete,-1
piquetes,-1
salmoura,-1
pegar,1
exigente,-1
Ácido Pícrico,1
pictográfico,-1
pictoricamente,1
foto,-1
pitoresco,-1
pitorescamente,1
pitoresca,-1
picus,-1
pid,-1
peça,1
Peça de resistência,1
pied a terre,-1
perfurar,1
penetrantemente,-1
pieris,-1
pierre corneille,1
piedade,1
bobagem,1
porco,-1
porco-lo,-1
tamanho de porco,1
peito de pombo,-1
peito de pombo,-1
classificar,1
peixe-porco,1
porcamente,1
porcaria,-1
teimoso,-1
porcos,-1
pique,1
pilha,-1
pilhas,-1
pilhagem,-1
comprimido,-1
rolo de comprimidos,1
pilhagem,-1
pilar,-1
com pilares,1
pelourinho,-1
pilocarpina,-1
reflexo pilomotor,-1
pilosidade,1
piloto,1
piloto cobra negra,-1
carta piloto,1
sem piloto,-1
piloso,-1
pimentão,1
espinha,-1
pôster,1
pitada,-1
beliscar,-1
comprimido,-1
pineus pinifoliae,-1
alfinete,-1
cabeça de alfinete,1
ansiando,-1
rosa,-1
fungo da doença rosa,-1
elefantes cor de rosa,1
ponta rosa,-1
olho Rosa,-1
lavanda rosada,-1
rosa,-1
raiz rosa,1
mindinho,-1
pináculo,-1
folha pinada,1
folhas pinadas,1
pinado,1
pinnatifid,1
