Word,Sentiment
ndërkombëtariteti,1
internecine,-1
të interpretueshme,1
i varrosur,-1
ndërreflektim,1
hetuesi,-1
hetuese,-1
ndërpres,-1
ndërprerje,-1
ndërprerjet,-1
interseksual,-1
ndërspecifike,1
ndërthuren,1
pneumoni intersticiale,1
ndërhyrja,-1
intervistë,1
i patestuar,-1
arterie intestinale,1
dhimbje barku të zorrëve,-1
flora e zorrëve,1
intimitet,1
intime,1
frikësojnë,1
i frikësuar,1
frikësuese,-1
në mënyrë frikësuese,-1
frikësimi,1
në ujdi,-1
e patolerueshme,-1
në mënyrë të patolerueshme,-1
intolerancës,1
intolerant,-1
në mënyrë intolerante,1
deh,-1
dehëse,-1
dehje,1
e pazgjidhshme,-1
pazgjidhshmëri,-1
në mënyrë të pazgjidhshme,1
intralobulare,1
mospërputhje,-1
mospërputhje,-1
i papajtueshëm,-1
jokalimtare,-1
në mënyrë jokalimtare,1
lente intraokulare,-1
në mënyrë intravenoze,1
trimëri,1
i ndërlikuar,1
në mënyrë të ndërlikuar,1
intrigës,1
intriguese,1
në mënyrë intriguese,1
të brendshme,1
Prezantimi,1
introspektivë,1
i introuvueshëm,-1
introversioni,-1
introverte,1
ndërhyj,-1
ndërhyrje,-1
ndërhyrës,-1
intuita,-1
intuitës,-1
intuitive,1
në mënyrë intuitive,1
intumescence,-1
i përmbytur,-1
i përmbytur,-1
i inuruar,1
të padobishme,-1
pushtojnë,-1
pushtues,-1
e pavlefshme,-1
zhvlerësoj,-1
duke zhvleftësuar,-1
invalidizëm,-1
pavlefshmëria,-1
pavlefshmëria,-1
të paçmueshme,1
në mënyrë të paçmuar,1
pandryshueshmëria,-1
e pandryshueshme,-1
në mënyrë të pandryshueshme,-1
pandryshueshmëria,-1
i pandryshueshëm,1
pushtimi i privatësisë,-1
invazive,1
invektive,-1
hetoj,1
ngatërroj,-1
shpikje,1
shpikës,1
në mënyrë inventive,1
shpikshmëri,-1
anasjelltas,1
jovertebrore,-1
investoj,-1
hetimi,1
letër investimi,-1
invidia,-1
djallëzore,1
invidiously,1
invidioziteti,-1
mbikëqyrje,1
gjallëroj,1
gjallërues,1
pathyeshmëria,-1
i pamposhtur,1
në mënyrë të pathyeshme,1
e paprekshme,-1
i pacenueshëm,1
e padukshme,-1
padukshmëria,-1
në mënyrë të padukshme,-1
ftesë,1
ftuese,1
ftuese,1
ftoj,1
duke ftuar,1
thirrje,-1
thirr,-1
involucionar,1
involucionar,1
në mënyrë të pavullnetshme,-1
e pavullnetshme,-1
i përfshirë,1
involucioni,1
përfshijnë,1
paprekshmëria,1
i paprekshëm,1
brendësia,1
io,1
joduese,-1
jodizoj,-1
jodizuar,-1
jonizuar,1
rrezatimi jonizues,1
ipomea,-1
ipsedixitizëm,-1
ipso facto,1
ipsus,1
iq test,1
nervoz,-1
i zemëruar,-1
me acarim,1
inat,1
irritues,-1
irenik,1
iridokeratiti,-1
iridoncus,1
iritis,-1
inat,-1
i inatosur,-1
acarues,-1
nervozohet,-1
i bezdisshëm,-1
në mënyrë të bezdisshme,-1
nervozizëm,-1
nervozizmi,-1
epoka e hekurit,-1
grusht të hekurt,-1
myk hekuri,-1
mbingarkesë me hekur,-1
kurth hekuri,1
hekurt,1
ironike,-1
ironike,-1
në mënyrë ironike,-1
ironitë,-1
si hekuri,1
Njeriu i hekurt,1
buzë hekuri,1
ironi,-1
rrezatimi,-1
parregullsi,-1
irracionale,-1
impuls irracional,1
motiv irracional,1
irracionaliteteve,-1
irracionaliteti,-1
në mënyrë irracionale,1
irracionale,-1
i papajtueshëm,-1
të parikuperueshme,-1
pakthyeshmëria,-1
të pakthyeshmet,-1
në mënyrë të pakthyeshme,-1
i pakthyeshëm,-1
në mënyrë të pakthyeshme,-1
e pareduktueshme,-1
i pariformueshëm,-1
pa marrë parasysh,-1
i parregullt,-1
parregullsi,-1
parendesi,-1
të parëndësishme,-1
pa lidhje,1
jofetare,-1
mosfetare,-1
i pariparueshëm,-1
i palargueshëm,-1
të pariparueshme,-1
në mënyrë të pariparueshme,-1
të pazëvendësueshëm,1
i pazëvendësueshëm,-1
papërmbajtshmëria,1
i papërmbajtshëm,-1
i paqortueshëm,1
në mënyrë të paqortueshme,1
i papërmbajtshëm,1
papërmbajtshmëria,-1
në mënyrë të papërmbajtshme,1
i pavendosur,-1
në mënyrë të pavendosur,-1
pavendosmëri,-1
e pazgjidhshme,-1
i papërgjegjshëm,1
papërgjegjshmëri,-1
në mënyrë të papërgjegjshme,1
irrituese,-1
të pakthyeshme,-1
në mënyrë të pakthyeshme,1
mosnderim,-1
i pandershëm,1
në mënyrë të pandershme,1
pakthyeshmëria,1
të pakthyeshme,-1
në mënyrë të pakthyeshme,1
të parevokueshme,-1
nervoz,-1
në mënyrë të irrituar,-1
irritues,-1
irritoj,1
i irrituar,-1
irrituese,-1
në mënyrë irrituese,1
acarim,-1
irritime,-1
i prishur,-1
prishje,-1
islamizmin,1
islamist,1
islamofobia,-1
izoaglutinogen,-1
izokronike,1
të izoluar,1
izoluar,-1
i izoluar,-1
izolim,-1
izometrike,1
isometropia,1
izomorfe,1
izosorbid,-1
në mënyrë izotropike,1
çështje,1
emetim pa pagesë,1
çështjet,-1
issus,1
istiophorus albicans,1
bleta italiane,1
bukë italiane,-1
kruarje,1
kruarje,-1
kruarje,-1
përsëritje,1
ivry la bataille,-1
ixodes,-1
ixodes persulcatus,1
shaka,-1
shaka,-1
jack frost,-1
jack i të gjitha tregtive,1
kurorë xhakete,-1
thikë jake,-1
çmim i parë,1
xhaksonia,-1
jakobiane,1
jaktitim,-1
jaculus,1
i lodhur,1
i dhëmbëzuar,-1
dhëmbëzimi,-1
jagghery,-1
jakob bohme,1
sëmundja jakob Creutzfeldt,-1
jakob hermandszoon,1
jalopy,-1
bllokim,-1
rum xhamajka,-1
jambeau,-1
jeniçeri,1
përballë Janusit,1
rozë japoneze,1
kavanoz,-1
turbullues,-1
bezdisshëm,1
zemra jarvik,1
jassidae,-1
verdhëza,1
verdhëz,-1
me hare,1
zbavitje,1
i hareshëm,1
rënia e nofullës,1
rënia e nofullës,1
nofull thyes,-1
vertebror pa nofulla,-1
epoka e xhazit,-1
xhaz përreth,1
xhaz,-1
xheloz,1
me xhelozi,1
xhelozia,-1
xhelozia,-1
jean martin charcot,1
tallje,-1
tallje,-1
me tallje,-1
tallje,-1
arteria jejunale,1
jejune,-1
jejunely,1
jejuniti,-1
jejunitet,-1
jekyll dhe hyde,1
pelte,1
pelte donut,-1
kandil deti,1
jena,-1
rrezikojnë,-1
rrezik,-1
jeremiad,-1
hov,1
kërcitje,-1
i vrullshëm,-1
ndërtues jerry,-1
ndërtesë jerry,-1
jet,-1
xhevahir,1
koke me xhevahire,-1
bizhuteri,1
jezebel,-1
i tundur,-1
Jim Crow,1
jimhickey,1
Jimmy Connors,1
jimsonweed,-1
xhingoizëm,1
xhindet,-1
i zhgënjyer,-1
nervozizëm,-1
nervozizëm,-1
nervozizëm,1
punë,-1
interviste pune,1
vrasje pune,-1
ngushëlluesi i punës,-1
pa punë,-1
kalorës,1
klub kalorësish,1
shakatar,1
shaka,-1
joel,-1
vrapoj,-1
John Brown,-1
John Ciardi,1
John Driden,1
gëzim i gjallë,1
mobilieri,1
të përbashkët,1
rezolutë të përbashkët,1
sipërmarrje e përbashkët,1
shaka,1
shakaxhi,-1
duke bërë shaka,1
ngazëlloj,1
gazmor,1
ngazëllyer lart,-1
tronditje,-1
jonah,-1
Jones,1
jonquil,-1
bajame jordaneze,-1
shtytje,-1
përleshje,-1
gazmor,1
haresë,1
me gëzim,1
gogël,-1
gëzim,1
i gëzuar,-1
me gëzim,1
pa gëzim,-1
pa gëzim,1
pa gëzim,-1
i gëzuar,-1
me gëzim,1
gëzim,1
ngazëllyese,1
me ngazëllim,1
gëzuar,1
ngazëllim,-1
ngazëllyese,1
judaizmin,1
juda,1
dridhje,-1
duke tundur,-1
dridhjet,-1
rrobja e gjyqtarit,-1
gjykimi in rem,1
aktgjykimi i pushimit nga puna,-1
gjykimi në themel,1
gjykuese,1
e gjykueshme,1
gjyqësore,1
në mënyrë gjyqësore,1
gjyqësor,1
i matur,1
me maturi,1
drejtësisë,1
mashtrues,-1
mashtroj,1
mashtrim,1
juglans,-1
jugulare,1
lëngu,1
pa lëng,1
me lëng,1
jujutsu,-1
1 korrik,-1
jumbo,1
u hodh lart,-1
kërcyes,-1
duke kërcyer lart e poshtë,1
i kërcyer,-1
pengesë kryqëzimi,-1
juncus,-1
juncus inflexus,-1
jungian,-1
psikologji jungiane,-1
xhungël,-1
ethet e xhunglës,-1
kalbëzimi i xhunglës,-1
virusi junin,1
junior,1
peshë e vogël e puplave,-1
junior i lehtë,-1
peshë e mesme e vogël,-1
statusi i vogël,-1
peshë të lehtë të vogël,-1
vjeturina,1
junk ADN,-1
ushqim i padëshiruar,1
xhunketer,-1
junketing,1
i pangopur,-1
kantier mbeturinash,-1
direku i jurisë,-1
vetëm,1
pikërisht kështu,1
të justifikueshme,1
në mënyrë të justifikuar,1
i justifikuar,1
me të drejtë,1
drejtësinë,1
xhufkë,-1
hedhje,-1
delikuenca e të miturve,-1
kabalist,1
kaçinë,1
qafir,-1
kafka,-1
kafocin,-1
lakra jeshile,-1
kama,1
kamasutra,1
kami,1
oborr kanguri,-1
putra e kangurit,-1
kantrex,-1
shpërthim variçeliform i kaposit,1
kaput,-1
karttikeya,1
dhi kashmiri,1
katabolike,1
katarobik,-1
katarometër,-1
katarsis,1
katzenjammer,-1
unazë kayser fleischer,1
keats,1
i prirur,1
fort,1
mprehtësi,1
mbaj poshtë,-1
mbani shënim,1
mbaj larg,-1
mbaj sytë me lëkurë,1
vazhdo,1
duke mbajtur,1
keftab,-1
keloid,-1
testi i kendalit,-1
kenogjeneza,-1
kentish,1
keratalgjia,-1
keratektazia,1
keratinizoj,-1
keratiti,-1
keratokonjuktiviti,-1
keratokonus,1
keratodermia,1
keratoiriti,-1
keratomalacia,-1
keratomycosis,-1
keratonoz,1
keratoskleriti,-1
keratoskopia,1
keratoza,-1
keratosis blennorrhagica,-1
keratosis folicularis,1
keratoza e zezë,-1
keratosis pilaris,-1
kerion,-1
kern,1
kernicterus,-1
shenja e kernigut,-1
ketoacidoza,-1
ketonuria,-1
ketoza,-1
Celës,1
i kyçur,1
pa çelës,-1
khanate,1
khukuri,1
rrëmbej,1
kibe,-1
shkelmoj rrotull,-1
shkelm në,1
goditje në prapanicë,-1
fëmijë,-1
miqësore për fëmijë,1
byrek me veshka,-1
vrasin,-1
të vritshëm,1
i vrarë,-1
vrases,-1
bletë vrasëse,1
duke vrarë,-1
vrasja e gëzimit,-1
vret,-1
kilotone,-1
kinanestezi,-1
lloj,1
zemërmirë,1
dashamirësi,1
dashamirësi,1
me dashamirësi,1
mirësinë,1
kinematikë,-1
kinesis,-1
kinetike,1
energjia kinetike,1
mbretit,1
mbreti Ferdinand,1
post mbreti,1
mbret,-1
mbretëria,-1
mbretëria e kafshëve,-1
kërpudhat e mbretërisë,-1
mbretëria e zotit,-1
mbret,-1
mbretërore,1
mbretërimi,1
ngërç,-1
kinosternidae,-1
kinosternon,-1
farefisnore,1
kiplingesque,1
kirtle,-1
puthje,1
Puthja e vdekjes,-1
komplet,-1
kabinet kuzhine,-1
qift,-1
kiç,-1
kotele,1
me madhësi kivi,1
kleptoman,-1
klopstock,1
klutz,-1
thikë,-1
dinakëri,1
gjuri lart,-1
copë gjuri,-1
thikë,-1
buza e thikës,-1
si thikë,1
kalorës,1
gabim kalorësi,1
kalorësi,1
kalorësi,1
thurje,-1
trokas,-1
trokas gjuri,-1
trokas,1
trokas,-1
dragout me goditje,-1
i rrëzuar,-1
trokitje e lehtë,-1
knockwurst,1
nyjë,-1
nyjëzuar,-1
me nyje,-1
e di,1
di si,1
e di cfare eshte,1
i ditur,1
duke ditur,-1
dituria,1
i ditur,1
dituria,1
i njohur,1
koan,1
kogia,1
kolkvicia,1
kuq,-1
i kokshëm,-1
kosher,1
krait,-1
krishna,1
krummhorn,-1
faleminderit,1
kuru,-1
koma kussmaul,-1
kvetch,-1
kwashiorkor,-1
kifoza,-1
kifotike,-1
la di da,1
la rochefoucauld,1
labile,-1
dhimbjet e lindjes,-1
burimet e punës,-1
me mundim,1
punë intensive,-1
puna e dashurisë,1
dhimbjet e lindjes,-1
partia e punës,1
dantella,-1
çarë,-1
i çarë,1
lidhëse,-1
laciniate,1
mungesa,-1
i pamjaftueshëm,-1
në mënyrë të mangët,1
mungonte,-1
lakej,-1
lakej,-1
mungon,-1
pa shkëlqim,-1
mungon,-1
lakonike,-1
lakonizëm,-1
llak,-1
lactobacillus acidophilus,-1
lactobacteriaceae,1
laktogjene,1
lactuca,-1
dantella,-1
zonja Emma Hamilton,1
zonja e natës,1
e zonja,1
zonja,1
vonesë,-1
vonuar,-1
ngecje,-1
i vonuar,-1
lagoftalmos,1
vonesa,-1
i pushuar nga puna,-1
shtruar,-1
strofull,-1
laissez faire,-1
liqeni Huron,1
lakshmi,-1
lallacion,-1
lama,-1
lama guanicoe,-1
lambast,-1
lambaste,-1
lambdacizëm,1
si qengj,1
i çalë,-1
rosë e çalë,-1
lamela,1
lamelibranchia,1
çalim,-1
vajtoj,-1
e vajtueshme,-1
për keqardhje,-1
vajtoi,-1
laminektomia,1
laminiti,-1
lamivudine,-1
lammastid,1
lampris,-1
lancastrian,-1
heshtak,1
hark i heshtës,1
tokë,1
minë tokësore,1
burimet e tokës,1
landfilli,-1
pikë referimi,1
landrover,1
paraliza e landrit,-1
peizazhi,-1
peizazhit,1
i ngathët,-1
me përtaci,1
lëngoj,-1
lëngues,-1
ligështim,-1
i përgjumur,1
në mënyrë të lodhur,1
dobësi,1
i dobët,1
fluturojnë fanar,1
nofulla fanar,1
fanar me nofulla,1
lanthanotidae,1
e lagësht,-1
lappulë,-1
gabim,1
i skaduar,-1
gabimet,-1
i madh,1
kapacitet të madh,1
kokrra të mëdha,-1
sasi e madhe e pacaktuar,-1
numër i plotë i madh,1
gjethe të mëdha,-1
me gojë të madhe,-1
person i madh,-1
madhesia,1
më të mëdha,1
më e madhe se jeta,1
madhështi,-1
larghetto,1
larghissimo,1
largo,1
laringu,-1
larvacidi,-1
larva,-1
laringit,-1
laringofaringiti,-1
laringostenozë,-1
laringotrakeobronkiti,-1
lakmitar,-1
keratomileuza subepiteliale e asistuar me lazer,-1
kamxhik,1
kamxhik,-1
lasik,-1
lasix,-1
ethe lassa,-1
virusi lassa,-1
e fundit,1
hendeku i fundit,-1
gjykimi i fundit,1
e qeshura e fundit,1
minutën e fundit,1
kashta e fundit,-1
në mënyrë të qëndrueshme,1
fëmijë kyç,-1
vonë,1
plagë e vonë,-1
lulëzimi i vonë,1
vonesë,-1
vonesë,1
latente,-1
diabeti latent,-1
skizofrenia latente,-1
shkumë,-1
latimeria,-1
latimeridae,-1
katror latin,-1
gjerësia gjeografike,-1
latrodektus,-1
lavdëroj,1
e lavdërueshme,1
në mënyrë të lavdërueshme,1
lauder,1
laudo,1
qeshni,1
për të qeshur,-1
për të qeshur,-1
karagjoz,-1
të qeshura,-1
laureat,1
dafinat,1
bujare,1
me bollëk,1
respektimi i ligjit,1
zbatimi i ligjit,-1
agjencia e zbatimit të ligjit,1
firmë ligjore,1
ligji i ruajtjes së materies,-1
ligji i kthimit në rënie,-1
ligji i efektit,1
ligji i natyrës,1
shkelës i ligjit,-1
shkelja e ligjit,-1
e ligjshme,1
në mënyrë të ligjshme,1
e lindur në mënyrë të ligjshme,-1
ligjshmërinë,1
i paligjshëm,-1
në mënyrë të paligjshme,1
paligjshmëria,-1
i dobët,-1
laksativ,-1
lakmia,-1
vë,-1
vë sytë në,-1
shtrihem,-1
dëshmitar porotik,-1
tortë me shtresë,-1
pushimin nga puna,-1
pushim nga puna i lumtur,-1
lazari,-1
me dembelizëm,1
dembelizmi,-1
dembel,-1
Kolesteroli ldl,-1
plumbi,1
çojnë në rrugë të gabuar,-1
çoj jashtë,1
çojnë në,-1
histori kryesore,1
plumbi,-1
duke udhëhequr,1
drejton,1
tehu i gjethes,1
plagë gjethesh,-1
gjethe marule,1
përvëlimi i gjetheve,-1
me gjethe,-1
kërcell me gjethe,-1
rrjedhje,-1
rrjedhje,-1
rrjedhjet,-1
rrjedhës,1
rrjedhje,1
që rrjedh,-1
i papërshkueshëm nga rrjedhja,-1
rrjedhjet,-1
i rrjedhshëm,-1
leal,1
ligët,-1
viti i brishtë,1
kërcim,-1
mësoj,-1
i mesuar,1
profesioni i mësuar,1
me mësim,1
çrregullimi i të nxënit,1
rezistencën më të vogël,-1
së paku,-1
lëkurë,1
krapi prej lëkure,-1
xhaketë lëkure,-1
lë pas,-1
mos lini gurë pa lëvizur,1
lech,-1
lecher,-1
i lig,-1
lechery,-1
udhëhequr,1
shushunja,-1
shushunja mbi,1
leter,-1
leering,1
i ndyrë,-1
sy të majtë,1
majtas,-1
dorën e majtë,1
majtas anuar,-1
majtas,1
këmbën e qengjit,1
aksion i ligjshem,1
verbëria ligjore,-1
detyrë ligjore,1
mashtrim ligjor,1
legalizmi,1
ligjshmërisë,-1
ligjërisht,-1
legjendar,-1
krijesë legjendare,1
me këmbë,1
lexueshmëri,1
sëmundja e legjionarëve,-1
legjitimitet,1
legjitime,1
në mënyrë legjitime,1
pa këmbë,-1
të ligjshme,1
këmbët,1
leguminoze,1
veshja e kohës së lirë,-1
të lirë,1
kohën e lirë,-1
me nge,1
lekvar,1
lemë,-1
limon,-1
gjizë limoni,-1
lëng limoni,1
lëvozhga e limonit,-1
me aromë limoni,-1
taban limoni,1
limonadë,-1
lemuridae,-1
japin hua,1
jepet hua,1
e huazuar,1
gjatë,1
e gjate,-1
butësi,1
i butë,1
me butësi,1
i butë,-1
lente,1
mbulesa e lenteve,1
kapuç i lenteve,1
kreshmore,1
thjerrëza,-1
leo x,1
leo xiii,1
leonardeske,1
lebroz,-1
lepidodendraceae,1
lepidofobia,-1
lepiotaceae,1
lepomis macrochirus,1
lepy,1
leprechaun,-1
lebra,-1
leptoglossus,1
leptomeningjiti,-1
leptorrinik,1
leptospira,-1
leresis,1
lesquerella,-1
më pak,1
më pak të zhvilluara,-1
më pak të udhëtuar,1
pakësuar,-1
më i vogël,1
më pak i njohur,-1
le,-1
lë në baltë,-1
le të shkojë,-1
le të shkojë,-1
nxjerr,1
lesh,-1
lë në baltë,-1
vdekjeprurës,-1
agjent vdekjeprurës,-1
vdekjeprurëse,-1
letargjik,-1
letargji,-1
letër bond,-1
letra e qëllimit,-1
letra sigurie,-1
aksione letrash,-1
marule,-1
leucine,1
leucemia,-1
leukocitoza,-1
leukoderma,-1
leukoencefaliti,-1
leukopenia,-1
lev davidovich landau,-1
levante,-1
ledhe,-1
niveli,-1
levë,-1
levave,1
levitacion,1
mendjelehtësi,-1
levuloza,-1
i shthurur,-1
të shthurur,-1
shthurje,-1
zbardhjen leksikore,1
kavanoz leyden,1
lgb,1
lhasa,-1
përgjegjësi,1
përgjegjës,-1
ndërlidhës,1
gënjeshtar,-1
gënjeshtarët,-1
libacion,1
shpifje,-1
liberale,-1
liberalizmin,1
liberalizoj,1
liberalisht,1
liberaliteti,1
çliroj,1
i çliruar,1
çlirimi,1
liridashëse,1
liria,1
katalogu i bibliotekës,-1
gjobë bibliotekë,1
liçensë,-1
i shthurur,1
me shthurje,-1
shthurje,-1
liken,-1
ekzema lichtenoid,-1
e ligjshme,1
ligjshmëria,1
shuplaka,-1
kapak,-1
me kapak,-1
pa kapak,-1
gënjeshtër,-1
shtrihem në gjumë,-1
shtrihu poshtë,-1
gënjyer,-1
liederkranz,1
jetën,1
liege,-1
zot liege,1
Genjeshtar,-1
gënjeshtra,-1
toger,1
jeta e perjetshme,-1
jetë a vdekje,1
kërcënuese për jetën,-1
gjaku i jetës,1
pa jetë,1
pa jetë,-1
pa jetë,-1
shpëtimtar,-1
jetëshpëtuese,1
dritë,1
birrë e lehtë,1
dietë e lehtë,-1
detyre e lehte,-1
miza e lehtë,-1
jeshile e hapur,-1
dorë e lehtë,-1
zemër të lehtë,1
peshë e lehtë,-1
intensiteti i dritës,-1
peshë e mesme e lehtë,-1
mendjelehtë,-1
mendje e lehtë,-1
dritë dashurie,1
ndizet,1
peshë e lehtë,-1
dritë brenda,1
ndriçohem,1
më të lehta,1
mendjelehtësi,-1
ndriçimi,-1
duke u ndezur,1
pa dritë,1
lehtë,-1
butësi,-1
iken dritat,-1
i lehtë,1
në mënyrë të lehtë,1
dritëhije,-1
peshë e lehtë,-1
dru i lehtë,1
i pëlqyeshëm,1
si,1
si një ekspert,1
si vrasja blu,-1
si sahati,1
si ferr,1
si me mendje,1
i pëlqyeshëm,1
të pëlqyer,1
ngjashmëri,1
gjasa,1
pëlqen,1
pëlqim,1
zambak,-1
i ndezur,1
familje zambakësh,-1
distrofia muskulare e brezit të gjymtyrëve,1
gjymtyrë,-1
liber,1
harresë,1
limburger,1
lëng gëlqereje,1
limerick,-1
limit,-1
kufizim,-1
kufizimet,-1
kufizuar,-1
me Përgjegjësi të Kufizuar,-1
luftë e kufizuar,-1
në mënyrë të kufizuar,1
kufijtë,-1
linologjikisht,1
çalë,-1
çalë,-1
grykë,-1
duke çaluar,1
çalëzim,1
linjë,-1
linja e Saturnit,1
oficer i linjës,-1
lineare,1
fletë lineare,1
në mënyrë lineare,1
të rreshtuara,-1
letër liri,1
zgjatem gjatë,1
linguica,1
atlasi gjuhësor,1
departamenti i gjuhësisë,1
liniment,-1
rreshtim,-1
garzë,1
zemërluan,1
luanizim,1
klubi i luanëve,1
shërbim buzësh,1
lipaza,1
lipidoza,-1
lipokondrodistrofia,-1
liposarkoma,1
liposcelis divinatorius,-1
buzëkuq,1
liker,1
lëngshme,-1
kristal i lëngët,1
likuidoj,1
likuiditetit,1
të lëngshme,1
liriope,-1
lisper,1
dëgjo brenda,-1
listeria monocytogenes,-1
i palodhur,-1
pa dëshpërim,1
plogështia,1
liszt,1
ndezur,1
shkrim-leximit,1
fjalë për fjalë,-1
interpretim fjalë për fjalë,1
literalizëm,-1
literaliteti,1
letrare,1
kritika letrare,1
hak letrar,-1
të shkolluar,1
të literaturës,1
trupmadh,-1
litium,-1
lithodidae,-1
kontestimore,1
letër lakmusi,-1
pjellë,-1
të ndotura,-1
pak,-1
vellai vogel,-1
vajze e vogel,1
Gjoni i vogël,-1
pak i njohur,-1
zoti i vogël fauntleroy,-1
moter e vogel,-1
gocë e qafës së vogël,-1
liturgist,-1
jetojnë,1
jetoje,-1
me avull të drejtpërdrejtë,-1
e jetueshme,1
i lindur i gjallë,1
livedo,-1
jetëgjatë,-1
i gjallë,1
gjallëroj,1
kanceri i mëlçisë,-1
sëmundje të mëlçisë,1
njolla e mëlçisë,-1
mëlçi dalmat me pika,-1
i gjallëruar,-1
të mëlçisë,-1
gjallëri,-1
kompani lirie,-1
i gjallë,-1
egërsisht,1
duke jetuar,-1
paga e jetesës,-1
vullnet i gjallë,-1
livistona australis,1
lama,-1
lld,-1
ngarkesës,-1
i ngarkuar,-1
ngarkim,-1
urrejtje,-1
urrejnë,-1
urrej,-1
urrejtje,-1
i urryer,-1
i neveritshëm,-1
në mënyrë të neveritshme,-1
lob,1
pneumonia lobare,1
lobi,-1
shpenzimet e lobimit,1
lobizmi,-1
lobist,-1
lobi i mushkërive,1
lobuar,-1
fletë me lobe,1
lobelia cardinalis,1
lobeliaceae,-1
gjalpë karavidhe,-1
lochaber sëpatë,1
bllokoj,-1
porta me kyç,1
kyç,1
lockstep,1
kyç,1
lokoizmi,-1
locoweed,-1
pemë karkaleci,-1
lode,1
lodine,-1
loess,-1
lart,1
lartësi,1
në mënyrë logaritmike,1
logjikës,1
logjike,1
argument logjik,1
gabim logjik,1
provë logjike,1
logjikisht,1
logjikshmëria,1
logjikë,1
logion,-1
lopë lopë,1
logorea,-1
lohan,1
loki,-1
lomatia,1
lomustine,1
londinez,1
i vetmuar,-1
vetminë,-1
i vetmuar,-1
i vetmuar,-1
i vetmuar,-1
gjatë,1
datuar prej kohësh,1
me fytyrë të gjatë,1
fluturojnë gjatë,-1
jetëgjatë,1
jetë e gjatë,1
rreze të gjatë,1
afat të gjatë,-1
i shtrënguar gjatë,1
goditje e gjatë,-1
me hundë të gjatë,1
nxitur gjatë,1
vuajtje të gjatë,-1
kohe e gjate,-1
me erë të gjatë,-1
jetëgjatë,1
jetëgjatësi,1
mako e gjata,-1
malli,-1
me mall,-1
gjatësore,1
largpamës,1
largpamësia,1
shikoni,1
kujdesuni,1
shiko përpara,-1
duket si,-1
kujdes jashtë,-1
Shiko te,-1
shikoni deri te,1
duke shikuar,1
tezgjahut,-1
loon,-1
shteg,-1
zbrazëtira,-1
looping i sëmurë,-1
i paqartë,-1
e lirshme,-1
të lirshme të bashkuara,1
lirshëm jowled,-1
marule me gjethe të lirshme,-1
smut i lirshëm,-1
gjethe të lirshme,1
lirshëm,1
lirshmëri,1
plaçkë,-1
lope,1
lopid,-1
në mënyrë të paqartë,1
lorazepam,-1
zotëri,1
i zoti,-1
lordolatria,1
lordoza,-1
zotëri,-1
lorelei,-1
lorenz,1
lorgnette,1
lorica,-1
zot,-1
humbasin,-1
humbasin nga shikimi,1
dështak,-1
humbës,-1
humbet,-1
duke humbur,-1
humbje,-1
humbjet,-1
pa humbje,-1
me humbje,-1
humbur,-1
ceshtje e humbur,-1
shumë,-1
lotario,1
zambak uji,1
me zë të lartë,1
gojë me zë të lartë,-1
më me zë të lartë,-1
Louis Harold Grey,-1
shezlong,-1
rrobë pritjeje,-1
pizhame lounging,-1
i krimbur,-1
louvered,-1
e dashur,1
në mënyrë të dashur,1
dashuri,1
leter dashurie,1
lirika e dashurisë,1
kenge dashurie,1
shenjë dashurie,1
i dashur,1
zog dashurie,1
i dashuruar,1
pa dashuri,-1
bukuri,1
i dashuruar,-1
bukuroshe,1
dashnor,1
i dashuruar,1
dashuron,1
i dashuruar,1
dashamirësi e dashur,1
me dashuri,1
të ulëta,-1
me mbështetje të ulët,-1
foshnja me peshë të ulët në lindje,-1
goditje e ulët,-1
buxhet i ulët,1
dietë me kalori të ulët,-1
me tavan të ulët,-1
komedi e ulët,1
çmim i ulët,1
densitet të ulët,-1
eksploziv i ulët,-1
dietë me pak yndyrë,1
notë e ulët,-1
interes i ulët,-1
nivel i ulët,-1
me qafë të ulët,-1
presion i ulët,-1
çmim të ulët,1
me çmim të ulët,1
cilesi e dobet,-1
me vlerësim të ulët,-1
rezolucion të ulët,1
Rritja e ulët,-1
rrezik i ulet,1
me shpirt të ulët,-1
humor të ulët,-1
teknologjisë së ulët,1
temperaturë të ulët,-1
tension i ulët,1
ujë të ulët,-1
shenjë e ulët e ujit,1
i ulët,1
më të ulëta,-1
shtrati i poshtëm,-1
gjykata më e ulët,1
me çmim më të ulët,1
infeksion i rrugëve të poshtme të frymëmarrjes,-1
status më të ulët,-1
ulur,-1
duke u ulur,-1
më e ulëta,-1
fushore,-1
i ulët,-1
përulësi,-1
paketim i ulët,-1
loksitan,-1
loxostege similalis,-1
besnik,1
besnikërisht,1
besnikërinë,-1
vrima e lëndës së drurit,-1
luberly,-1
lyej,1
të lubrifikuara,-1
lubrifikimi,1
lubrifikues,1
i kthjellët,1
në mënyrë të qartë,1
lucilia,-1
fat,1
fat jashtë,1
më me fat,1
më me fat,1
për fat,1
fat,1
me fat,1
fitimprurëse,1
lukubrimi,-1
qesharake,-1
në mënyrë qesharake,-1
i harlisur,-1
të vakët,-1
përgjumje,-1
ninullë,-1
njësi ndriçimi,-1
lumineshencë,-1
luminescent,1
ndriçues,1
njësia e intensitetit të dritës,-1
ndriçimi,1
gungë,1
lumpektomia,-1
me gunga,-1
nofulla me gunga,-1
Kalendari henor,-1
eklipsi i Hënës,1
