Word,Sentiment
nefrotoxikus,-1
nefrotoxin,-1
nepotizmus,1
nepotista,1
neritina,-1
idegkompresszió,-1
ideggáz,-1
tehetetlen,-1
idegesség,-1
idegek,1
idegesen,1
ideges,1
idegösszeroppanás,-1
ideges elmerültség,-1
idegesen,1
idegesség,-1
nervus coccygeus,-1
ideges,-1
nesokia,1
fészek,-1
fészkelő hely,1
fészkel,-1
alsó,-1
legmélyebb,1
csalán,-1
csalános,-1
neurális hálózat,1
neuralgikus,-1
neuralgia,-1
ideggyengeség,-1
gyenge idegzetű,-1
ideggyulladás,-1
neurobiológiai,1
neurogén,1
neurogén hólyag,-1
neuroleptikus gyógyszer,1
neuropátia,-1
neuropszichológiai,1
neurotikus,-1
neurotikus depresszió,-1
neurotikusan,1
neurotoxikus,-1
neurotoxin,1
neurotróp,-1
neurotropizmus,1
ivartalanítás,-1
semleges,-1
semlegesített,1
neutrofil,1
soha,-1
soha soha ország,1
új,1
újonnan készült,1
új kaszált,1
új fillér,1
a hold új fázisa,1
új stílusú naptár,1
újév,1
újszülött,1
újszülött csecsemő,-1
newcastle-betegség,-1
újkeletű,1
újonnan felfedezett,1
újfundlandi kutya,1
friss házas,1
hírek,1
hírszivárgás,-1
hírtelen,-1
újság rovata,1
hírértéke,1
hírértékű,1
rikkancsfiú,-1
rágcsál,-1
szép,1
szépen,1
kedvesség,1
szebb,1
legszebb,1
fülke,1
nikkel és fillér,-1
nikkel-kadmium akkumulátor,-1
nikkel jegyzet,1
nicolo amati,1
niemann pick betegség,-1
niffy,-1
csinos,1
babrál,-1
niggler,-1
gúnyolódik,-1
közel,-1
éjszaka,-1
éjszakai holló,-1
éjszakai rettegés,-1
éjszakázott,-1
éjszakai élet,-1
lidércnyomás,-1
lidérces,-1
lidércesen,-1
nihil,-1
nihilizmus,1
nihilista,1
nílusi krokodil,-1
fürge,1
fürgén,1
fürge,-1
nimravus,-1
kilenc penny,1
tizenkilencedik módosítás,-1
ningal,1
ninkhursag,1
ninon,1
korty,-1
csipkelődő,-1
nirvána,-1
nisi,-1
nitid,1
nitpick,-1
csípős,-1
nitrifikál,-1
nitrobacteriaceae,1
nitrovatt,-1
nitrogén-dioxid,1
nitrogén mustár,1
nitrogenáz,1
nitrogén baktérium,-1
hülye,-1
nem,-1
semmi okoskodás,1
semmi sallang,-1
nem megy,-1
nem megy terület,-1
nincs gól,-1
senki földje,-1
nem több,1
semmi hülyeség,-1
nincs par készlet,-1
nincs parkolózóna,-1
elkábít,-1
nemesség,1
nemes,-1
nemes vessző,1
nemes beállítottság,1
nemesség,1
noblesse,1
noblesse oblige,1
nemesen,1
nem c,-1
semmirekellő,-1
nociceptív,-1
noktilucens,1
éjszakai,1
bólint,-1
csomós,1
zaj,-1
zajszint,-1
zajtalan,1
zajok,-1
zajosabb,-1
hangosan,-1
zajos,-1
noli me tangere,-1
nomád,-1
névleges afázia,-1
nem aromás,-1
bizalmatlanság,-1
nem euklideszi geometria,-1
nem invertálható,-1
nem ionos mosószer,-1
nem piacgazdaság,-1
nem metrikus,-1
nem alkuképes,1
nem fizető,-1
non prosequitur,-1
irreleváns,-1
nem u,-1
nem erőszak,1
nem erőszakos,1
nem vult,-1
nem felszívódó,-1
nem addiktív,-1
nem tapadó,-1
nem adszorptív,-1
éretlenség,-1
kilencvenéves,1
nem agresszió,-1
nem igazított,-1
nemtelenség,-1
nem allél,-1
nem csábító,-1
nem dönthető,-1
nem arboreális,-1
nem asszertív,-1
nem asszociatív,-1
nem fanyar,-1
nemlét,-1
le nem hívható kötvény,-1
nem jelölt,-1
nem okozati,-1
nem sejtes,-1
nemtörődöm,-1
közömbösen,1
nem keresztény,-1
nem templomba járó,-1
nem civilizált,-1
nem klasszikus,-1
nem kódoló DNS,-1
nem összecsukható,-1
nem kombinálódó,-1
nem éghető,1
nem kereskedelmi,-1
nem versenyképes,-1
nem versenyszerűen,1
meg nem felelés,1
nem megfelelő,-1
nem átfogó,-1
nem koncentrikus,-1
nem vezető,-1
nonkonformista,-1
nonkonformizmus,-1
tudattalan,-1
nem vitás,-1
nem folyamatos,-1
nem kritikus,-1
nem döntő,1
nem kristályos,-1
nem aktuális,-1
nem ciklikus,-1
nem ciklikus,-1
nem levonható,-1
nem felekezeti,-1
meghatározhatatlan,1
nem fejlődés,-1
nem emészthető,-1
nem eldobható,1
nem vezető,-1
egyik sem,-1
visszhangtalan,-1
nem pezsgő,-1
nem szelektív,-1
nem enzimatikus,-1
nem egyenértékűség,-1
nem egyenértékű,-1
lényegtelen,-1
nem mentes,-1
nemlétezés,-1
nem létező,-1
nem robbanásveszélyes,-1
nem létező,-1
nem zsíros,-1
nem végzetes,-1
nem kitalált,-1
nem pénzügyi,-1
nem hasadó,-1
nem gyúlékony,-1
nem virágzó,1
nonfluens afázia,-1
nem működőképes,-1
nongonococcus urethritis,-1
nem kormányzati szervezet,-1
nem szemcsés,-1
nem harmonikus,-1
nem emberi,-1
nemimitatív,-1
engedékenység,1
nem ipari,-1
nem fertőző,-1
nem gyulladásos,-1
nem örökölhető,-1
nem intézményes,-1
nem intézményesült,-1
nem intellektuális,1
nem cserélhető,-1
nem metsző,-1
be nem avatkozás,-1
nem invazív,-1
nem ítélkező,-1
ólommentes,1
nem legális,-1
nem halálos,-1
nem lexikális,-1
nem lexikálisan,-1
nemlineáris,-1
nemlineáris torzítás,-1
nemlineáris rendszer,-1
nem nyelvi,-1
nem élő,-1
nem mágneses,-1
nem rosszindulatú daganat,-1
nem anyagi,-1
értelmetlen,-1
nem mechanikus,-1
nem mechanikus,-1
nem fém,-1
nemfémes,-1
nem metamorf,-1
nem modern,-1
nem monoton,-1
nem mozgékony,-1
nem őshonos,-1
nemnegatív,1
nem nomád,-1
nem normatív,-1
nem kötelező,-1
figyelmen kívül hagyása,-1
nem működőképes,-1
nem rezgő,-1
nem paraméteres,-1
nem paraméteres statisztika,-1
nem paraméteres statisztika,-1
páratlan,-1
részecskementes,-1
pártatlan,1
nonpasserine,-1
nemfizetés,-1
nem személyes,-1
nem fotoszintetikus,-1
nem fizikai,-1
nem mérgező,-1
nem poláris,-1
nem porózus,-1
nem terhes,-1
nem tapintható,-1
nem produktív,1
nem professzionális,-1
nem védett,-1
nem elhúzódó,-1
nem pszichoaktív,-1
nem nyilvános,-1
nem gennyes,1
nem rasszista,1
nem radioaktív,-1
nem véletlenszerű,-1
nem racionális,-1
nem olvasó,-1
nem kölcsönös,-1
nem viszonzó,-1
nem tükröződő,-1
nem vallásos személy,-1
nem remittális,-1
nem ismétlődő,-1
nem rezidens,-1
nem lakossági,-1
nem ellenálló,-1
gyantamentes,-1
nem ellenálló,-1
nem reagál,-1
nem korlátozó,-1
nem korlátozó záradék,-1
nem hálószerű,-1
nem visszahúzható,-1
nem visszaváltható,1
nem ritmikus,-1
nem merev,1
nem kérődzők,-1
ostobaság,-1
képtelen,1
nem szexuális,-1
nem jelentős,1
csúszásmentes,-1
nem szociális fertőzés,1
nem térbeli,-1
nem specifikus,-1
nem specifikusan,1
nem gömb alakú,-1
nem szabványos,-1
nem szteroid,-1
nem szerkezeti,-1
nem merülhető,-1
nem gennyes,-1
nem sebészi,-1
nem szimbiotikus,-1
nem adóztatható,-1
nem területi,-1
nem termikus,-1
nem thrombocytopeniás purpura,-1
nem mérgező,-1
nem fordítási,-1
nem közvetíthető,1
nem triciklikus gyógyszer,1
nem turbulens,-1
nem egyforma,-1
egyenetlenség,1
nem egyesülés,-1
nem érrendszeri növény,-1
nem mérgező,-1
nonverbális intelligencia,-1
életképtelen,-1
nem erőszakos,-1
nem viszkózus,-1
nem vizuális,-1
nem illékony,1
nem fás,-1
zug,-1
Noonan-szindróma,-1
hurok,1
északi,-1
norlutin,-1
Normál,1
normál görbe,-1
normál hiba,1
normalitás,1
normotenzív,-1
normotermia,-1
északi csúcs,1
északkeleti szél,-1
orr,1
orrú,1
orrcső,-1
kíváncsiskodó,-1
nosztalgia,-1
nosztalgikus,-1
nosztalgikusan,1
csodaszer,1
nem,-1
nem messziről látva,-1
nem bűnös,-1
nem is említve,-1
nevezetesen,1
bemetszés,1
jegyzet,-1
notechis,-1
neves,1
figyelemre méltó,1
nothosaur,1
értesítés,1
észrevehető,1
megjegyezte,1
értesítendő,-1
képzeletbeli,-1
notonecta undulata,-1
hírhedtség,1
hirhedt,-1
hírhedten,-1
táplál,1
táplálta,1
tápláló,1
táplálék,1
nous,1
novate,1
regény,1
újdonság,-1
novillada,1
novillero,1
novobiocin,1
most most,-1
most itt,-1
ártalmas,-1
ártalmasan,-1
károsság,-1
nem igen,1
nsu,-1
nukleáris,1
nukleáris összeomlás,-1
nuda,-1
meztelen,1
meztelen tánc,1
meglökés,-1
bökkenő,-1
nudizmus,-1
nudista,1
meztelenség,-1
nudnik,-1
hatástalan,1
kellemetlenség,1
zavaró érték,-1
semmissé,-1
semmissé,-1
nullipara,-1
semmisség,1
zsibbadt,-1
szám,-1
zsibbadás,-1
zsibbadt,1
számolás,1
számlál,-1
számolás,1
számos,-1
számosság,-1
numinózus,1
nuprin,-1
ápoló,-1
ápoló beteg kapcsolat,1
óvoda,-1
gondozás,-1
ápolási ellátás,1
nevelő,-1
nevelés,1
tápláló,1
táplálkozás,1
gondoskodó,1
dió,-1
anya csapágy,1
görcsös fejbiccentés,-1
diószerű,1
táplálkozási szempontból,1
tápláló,1
tápláltság,1
dilis,-1
alkonyati vakság,-1
nyktofóbia,-1
nydrazid,-1
nejlon,1
nimfa,1
nimfolepszia,-1
nimfománia,1
nimfomániás,1
nimfomániás,-1
nyquist árfolyam,1
nystagmus,-1
tölgy alma,-1
evezőkészség,1
oázis,1
eskü,1
obadiah,-1
engedelmesség,1
engedelmes,1
hódolat,1
elhízott,-1
elhízottság,-1
engedelmeskedik,1
összezavar,-1
obiter dictum,-1
tárgy,-1
ellenvetés,-1
kifogásolható,-1
kifogásokat,-1
célkitűzés,1
tárgyilagosság,1
korhol,-1
éktelenkedett,1
oblancos levél,1
ellapultság,1
kötelező anaerob,-1
kötelezettség,1
obligato,-1
kötelezően,1
kötelező,1
kötelezni,1
köteles,1
kötelezve,1
kötelesség,-1
ferde,1
ferde szög,-1
ferde szögű,1
ferde tok,-1
ferde háromszög,-1
ferdeség,-1
kitöröl,-1
eltüntették,-1
eltüntetése,1
feledés,1
feledékeny,1
hosszúkás,1
kellemetlen,-1
bosszantóan,-1
kellemetlenség,1
tojásdad alakú,1
tojásdad levél,1
obszcén,-1
obszcén módon,-1
trágárság,-1
maradi,1
homályos,-1
eltakarta,-1
homályosan,1
eltakarja,-1
homály,-1
alázatos,1
megfigyelhető,1
betartása,1
figyelmes,1
figyelőőrs,1
megfigyelni,1
megfigyelése,1
figyelve,1
gyötör,1
"megszállottság, rögeszme",1
rögeszmék,1
megszállott,1
obszesszív-kompulzív,1
megszállottan,1
megszállottság,-1
megszállottság,1
elavuló,-1
elavult,-1
akadály,-1
makacs,-1
makacsul,-1
obstite,-1
makacs székrekedés,-1
hangos,-1
obstrukciósság,-1
akadályozza,-1
akadályozva,-1
akadályozó,-1
akadály,-1
szervezett ellenállás,-1
akadályozóan,1
aknakeresést gátló,-1
akadályozza,-1
megszerezhető,1
tolakodni,-1
tolakodó,-1
feltűnően,1
alkalmatlankodás,1
tompa,1
tompa,1
tompa levél,1
tompa módon,1
korlátoltság,1
nyilvánvaló,1
alkalom,1
elzár,-1
elzáródott,-1
elzárja,-1
elzárás,-1
okkluzív,-1
okkult,-1
okkult művészetek,-1
Foglalkozási ártalom,-1
foglalkozásterápia,-1
megszállt,-1
elfoglalni,1
előfordul,1
óceáni,-1
ochotona,-1
ochronosis,-1
oktett,1
nyolcvanéves,1
polipok,-1
okulizmus,1
od,1
páratlan,-1
furcsa munka,-1
páratlan szárnyas,1
páratlan szárnyas levél,1
páratlan,-1
legfurcsább,-1
kissé furcsa,-1
furcsaságok,-1
furcsaság,-1
furcsán,-1
furcsaság,-1
esély,1
esélye van,1
utálatos,-1
gyalázat,-1
szag,-1
illatos,-1
szagos,-1
szagtalan,-1
odynophagia,-1
ökumenikus,1
ödéma,-1
oenanthe,-1
oengus,1
nyelőcsőgyulladás,-1
oestridae,-1
ivarzás,-1
életkorának,1
természetesen,-1
az importból,1
szükségszerűségből,1
épelméjű,1
a lényegről,1
ép elme,-1
ki,-1
off szín,1
szabadnap,-1
offline,-1
offline működés,-1
letenni,-1
utcán kívül,-1
ki a horgot,1
jegyzőkönyvön kívül,-1
szabadév,-1
vétség,-1
megbántani,-1
szabálysértő,-1
sértő,-1
sértetlen,-1
bűncselekmények,-1
támadó,-1
támadóan,-1
offenzivitás,-1
ajánlat,1
ajánlat,1
ajánlattevő,1
sértődötten,-1
szertelenül,-1
szolgálatkész,-1
hivatalosan,1
szolgálatkészség,-1
a színpadon kívül,-1
gyakran,1
gyakrabban,1
ogden nash,1
ogee ív,1
kacsingat,-1
emberevő óriás,-1
olaj,-1
olajcsere,-1
olaj megőrzése,-1
olajpálma,1
olajfolt,-1
olajos,-1
olajos,-1
oink,-1
oké,1
régi,1
régi táska,-1
öreg fiú,1
vén codger,1
régi arany,-1
régi gárda,-1
régi felnémet,1
öreg mester,1
öreg szász,-1
idős nő,1
öregasszony,1
régi világ korallkígyója,-1
idősebb,1
öreges,1
"régi-módi, ódivatu",1
olajosság,-1
oleandra neriiformis,1
olearia haastii,1
oleofil,1
oleofób,-1
oligocén korszak,1
oligoszacharid,1
oligospermia,-1
oliguria,-1
olajbogyó,-1
Oliva zöld,-1
olimposzi,1
baljóslatú,-1
baljóslatúan,1
kihagyhatatlan,1
mulasztás,-1
kihagyni,-1
mindenirányú,-1
mindenható,1
mindentudás,1
mindentudó,1
mindenevő,-1
omofágia,-1
tovább,1
a hitről,1
kézen,1
menet közben,1
a horgon,-1
elszabadult,-1
az orrán,1
offenzívában,1
titokban,1
a helyszínen,-1
onánia,1
oncidium,-1
egy,-1
egy szemű,1
százötvenöt,-1
százöt,-1
száznegyvenöt,-1
101,-1
százhetvenöt,-1
százhatvanöt,-1
százharmincöt,-1
százhuszonöt,-1
egyoldalú,-1
terhes,-1
megterhelően,1
hagyma,-1
hagymás bagel,-1
oniszkusz,-1
csak,-1
névkutató,1
névképző,1
támadás,-1
ontario,1
ontológia,1
teher,-1
onycholysis,-1
onychomys,1
onychosis,-1
onyxis,1
petefészek gyulladás,-1
ooszféra,-1
oospóra,1
op art,-1
átlátszatlanság,-1
áttetsző,-1
átláthatatlanul,1
átlátszatlanság,1
nyisd ki,1
nyitni és bezárni,1
nyitott lánc,-1
nyitott galléros,-1
nyíltvégű,-1
nyitott házasság,-1
nyitott gondolkodású,1
nyitott szendvics,-1
Szezám tárulj,1
nyitott bolt,-1
Szabadegyetem,-1
nyitott szövés,-1
nyitott,-1
nyitott kezű,1
nyíltkezűség,1
nyíltszívű,1
Nyítás,1
megnyitó este,1
nyíltan,1
nyitottság,-1
működtethető,1
operáns,1
működő,1
operatív terület,-1
szemészet,-1
szemgyulladás,-1
oftalmoplegia,-1
nagyképű,-1
ellenfél,-1
időszerű,1
opportunista,-1
opportunista fertőzés,-1
lehetőség,1
ellenezhető,1
ellenkezik,1
szemben,-1
ellenzék,-1
ellentétek,-1
ellenző,-1
elnyomni,-1
elnyomás,-1
elnyomó,1
nyomasztóan,-1
zsarnokiság,-1
elnyomók,-1
opszonizálni,1
kiszáll,-1
óhajtó,-1
optikai lemez,-1
optikai aberráció,1
optikai korona üveg,-1
optikai kovakő,1
érzékcsalódás,-1
optikai műszer,1
optikai átlátszatlanság,-1
optikailag,1
optimális,1
optimálisan,1
optimizmus,1
optimista,1
optimistán,1
optimalizálni,1
optimális,1
választási lehetőség,-1
opcionálisan,1
fényűző,1
jóslat,1
jóslatszerű,1
szóbeli szerződés,-1
szájüregi herpesz,-1
orális személyiség,-1
narancslé,1
narancs héj,-1
narancs méretű,1
narancs szóda,-1
narancsszörp,-1
szónoki,-1
gömbszövés,-1
orbignya spesiosa,1
hangszerelt,1
orchidalgia,-1
orchitis,-1
elrendel,1
elrendelte,1
megpróbáltatás,-1
rendelés,1
aepyorniformes rendje,-1
rendelj anakanthinit,-1
rendelj anaspidát,-1
rendeljen anoplura,-1
rendelj anosztracát,-1
rendelj anseriformes,-1
aristolochiales rend,-1
rendelés branchiura,1
caryophyllales rendje,1
rendeljen coleoptera,-1
cikádákat rendelni,-1
rendelj cydippideát,1
rendeljen equisetales-t,-1
rendelje ganoidei,1
rendelj hyracoideát,-1
rovarevők rendje,-1
rendelj mallophagát,-1
marattialeket rendelni,-1
rendelj moniliales-t,-1
rendeljen myaceae-t,1
rendeljen myxobacteriales-t,1
rendelj octopodát,1
rendelj orchidaleket,-1
elrendelte,1
rend,1
szabályos,1
hétköznapiság,1
rendes,-1
ordináta,1
felszentelés,1
ércágy,1
ércfeldolgozás,1
hallószerv,1
orgona megáll,1
organdy,1
organikus,1
szerves rendellenesség,-1
szervesen,1
organikus,-1
szervezeti ábra,1
szervezet ember,1
szervezett,-1
organon,1
keleti alabástrom,-1
origanum,1
eredeti,-1
eredetiség,-1
eredetileg,1
oriolus,-1
ormuzd,1
dísz,-1
díszítő,1
ornamentalizmus,1
díszesen,1
díszítés,1
díszes,1
díszesen,1
választékosság,-1
nyűgösség,-1
makacs,-1
ornitin,-1
ornithischia,-1
ornithogalum,-1
árva,-1
árva oldal,-1
árva,-1
orfenadrin,-1
orphrey,-1
fogszabályozó fogszabályozó,-1
fogszabályozás,-1
ortodox,1
ortodoxia,1
ortogonális,-1
ortogonalitás,1
orthomixovírus,-1
ortopnoe,-1
ortotrop petesejt,1
ortygan,1
os,-1
rezgés,-1
csókolódzik,-1
osmeridae,-1
osmerus,-1
ozmotikus nyomás,-1
csontosodás,-1
elcsontosít,-1
csontgyulladás,-1
ostenzív,1
hivalkodás,-1
osteogenesis imperfecta,-1
osteoglossiformes,1
oszteolízis,-1
osteomalacia,-1
osteomyelitis,-1
osteopathia,1
osteopetrosis,-1
oszteofita,-1
csontritkulás,-1
osteosclerosis,-1
veleszületett osteosclerosis,-1
osteostracan,-1
kiközösít,-1
ostracodermi,-1
ostrea,-1
otaria,-1
othello,-1
Egyéb,-1
másképp,1
fülgyulladás,-1
belső otitis,-1
otosclerosis,-1
birtokelvonás,-1
ki,-1
ki és el,1
kívül és kívül,1
ki Heródes,-1
kívül,-1
kötetlenül,-1
ki a sebességből,-1
nem odaillő,-1
elfogyott,-1
iskolán kívül,-1
szem elől,-1
nincs raktáron,-1
el az útból,-1
szem elől,-1
házasságon kívül,-1
kikapott,-1
elromlott,-1
túllicitál,-1
szembeszáll,1
kitörés,-1
kitörés,-1
kitörések,-1
kitaszított,-1
kiközösített,-1
klasszisokkal jobb,-1
felülmúlta,-1
felháborodás,-1
lepipál,1
felülmúlta,1
szabadban,1
külső pálya,-1
legyőz harcban,1
felszerelve,-1
kiugróan,1
törvényen kívüli,-1
számkivetés,-1
kiugró,1
körvonalazva,1
outmode,-1
idejétmúlt,-1
járóbeteg,-1
felülmúlják,1
felülmúlta,1
felülteljesítő,1
felülmúlja,1
merénylet,1
felháborodott,-1
felháborító,-1
felháborítóan,-1
felháborodás,-1
felháborodásokat,-1
messzebb hord valaminél,1
túlzott,-1
lelovagol,1
nyílt,-1
harsány,1
megelőz másik hajót,1
túlárusítani,-1
felülmúl,1
felülmúlta,1
kívül,1
kívülálló,-1
túljár vki eszén,1
szókimondóan,1
szókimondás,1
kiemelkedő,1
kiemelkedően,1
távol marad,1
túlszárnyalni,1
kivezetés,-1
lefőz,-1
kifelé,-1
külsőleg,1
felsőruházat,1
túljár vki eszén,1
ovális testű,-1
ovális termésű,1
petefészekgyulladás,-1
tojásdad,1
ováció,1
sütő kész,1
túl cselekedett,-1
félelem felett,-1
túl kiegyensúlyozott,-1
zsúfoltság felett,-1
túl hyped,-1
túlárazott,-1
a pult fölött,-1
recept nélkül kapható gyógyszer,-1
értékelés felett,-1
túlteljesíteni,1
túlteljesítés,1
túlteljesítő,1
túloz,-1
túljátszottak,-1
túlműködik,-1
túl aktív,1
túlműködés,-1
túlkoros,-1
átfogó,-1
túlambiciózus,1
túlzott szorongás,-1
megfélemlít,-1
túlzottan féltve,-1
többletsúly,-1
túlegyensúlyozott,-1
leterít,-1
erőszakos,1
fennhéjázóan,1
fennhéjázóság,-1
túlharapni,-1
elvirágzott,-1
túlforr,-1
túlfoglalt,1
túlhívás,-1
túltőkésítés,-1
felhős,-1
túl óvatos,1
túlköltség,1
beborul,-1
legyőzni,-1
túlkompenzál,1
túlkompenzáció,-1
túlzott önbizalom,1
túlzott hiszékenység,1
túlhitt,-1
túlkritikus,-1
túlművelni,-1
túlzottan kíváncsi,1
túlérzékeny,-1
túlzásba,-1
agyonhajszolt,-1
túldramatizálni,1
túlságosan kiöltözik,-1
túlöltözött,-1
lejárt,-1
túlbuzgó,1
túlevés,1
túlhangsúlyozása,1
túlhangsúlyozni,-1
túl lelkes,1
túl izgatott,-1
túlfeszített,-1
túlerőlteti magát,1
túlerőltetés,-1
túlzott kizsákmányolás,-1
túlexponálja,-1
túl ismerős,-1
túltáplál,-1
túletetés,-1
túlfolyó inkontinencia,-1
túlszeretettel,1
nyurga,-1
túlnövekedés,-1
túlnyúlás,1
felső,-1
túlmelegszik,-1
túlmelegedés,-1
túlzott engedékenység,1
túlengedő,-1
túlféltékeny,-1
elragadtatott,-1
túlzás,-1
átfedés,1
túlterhelés,-1
túlterhelt,-1
átnéz,-1
kilátással,-1
túlszerény,1
túlságosan,-1
túlfizetett,-1
túlfizetett,-1
túlfizetés,1
legyőz,1
túlnépesedni,1
túlerő,-1
túldicsér,1
túlárazott,1
túlárazott,1
túlvédeni,-1
túlzottan védelmező,-1
túl büszke,-1
túlértékel,-1
túlértékelt,-1
tovább ér valaminél,1
túlreagálás,-1
túlszámolni,1
felülbírálni,-1
túlérett,1
túlfutás,1
túlérzékeny,-1
túlérzékenység,-1
túlkomoly,-1
túlszexuális,1
háttérbe szorít,-1
túlárnyékolás,-1
felsőcipő,-1
túllövés,1
felügyelet,-1
mulasztások,-1
túlzott leegyszerűsítés,-1
túlságosan leegyszerűsítve,-1
túlzottan leegyszerűsít,-1
túlméretes,-1
túlméretezett,-1
túlságosan szorgalmas,-1
túlköltekezik,1
túlbecsülni,1
túlértékelve,1
túlzás,1
túlzások,-1
túlbecsüli,-1
elhalmoz,-1
túlerőltetés,-1
túlfeszültség,1
túltömött,-1
túltömött szék,-1
túl gyanakvó,-1
nyílt,-1
előzni,1
megelőzve,1
előz,1
előzés,1
túladóztat,-1
túladóztatva,-1
megdönteni,-1
megdönti,-1
nyíltan,1
felhang,1
megelőzte,1
nyitány,1
felborulni,-1
túlzó,1
túlértékelés,1
ázsió,1
túlfáradt,-1
elbizakodott,-1
túlsúly,-1
elborít,-1
túlterhelt,-1
túlnyomó,-1
túlnyomórészt,-1
elborít,-1
túlfeszített,-1
túlbuzgó,-1
túlbuzgón,-1
túlbuzgó,-1
ovotestis,-1
ovuláris,1
a családtervezés ovulációs módszere,-1
tartozik,1
bagolylepke,-1
bagolyszerű,1
bagolyosan,1
tulajdonában van,-1
oxacillin,1
oxaprozin,-1
ökörvér vörös,-1
oxbridge,1
ökrös kocsi,1
ökörszem százszorszép,-1
Oxford,-1
oxfordi angol szótár,1
oxidálható,1
oxidált ldl koleszterin,1
ököruszályleves,1
oxivajsav,-1
oxigén sav,-1
ellentmondásos,1
oxiopia,1
oxitocid gyógyszer,-1
ozena,-1
ózonbetegség,1
ózonium,-1
élelem,1
pachycheilia,-1
pachydermatous,-1
békés,1
csendes-óceáni hering,1
rendteremtés,-1
pacifizmus,-1
pacifista módon,1
csomagolható,1
csomagolt,-1
párna,1
lapát,-1
pogány,-1
Paget-betegség,1
pahautea,1
fizetett,1
fájdalom,-1
fájdalom mentes,1
nyakfájás,-1
fájdalomküszöb,-1
fájdalom egység,-1
fájdalmas,-1
fájdalmas,-1
fájdalmas érzés,-1
fájdalmas,-1
fájdalmasan,-1
fájdalmasság,-1
fájdalomcsillapító,-1
fájdalommentes,-1
fájdalommentesen,-1
fájdalmak,-1
szorgalmasan,1
szorgalmasság,1
festeni a liliomot,1
festett,-1
festett zöldellő,1
festő kólika,-1
festői,1
pár,1
párosítva,1
ízletesség,1
fejedelmi,1
nádor,1
sápadt,-1
halvány krizantém levéltetű,1
paleacrita vernata,-1
sápadtan,-1
paleoklimatológia,-1
elsápad,-1
palgrave,1
palinurus,-1
paliurus,-1
takaró,-1
palladio,1
pallérozás,-1
enyhítő,-1
sápadt,1
sápadtság,1
sápadtan,1
pálma dió,1
elsóz,-1
tenyér alakú,1
pálmalevél,1
tenyeresen,1
tenyeresen karéjos,1
palmatifid,1
palmetto,-1
palmitin,-1
kézzelfogható,1
szívdobogás,-1
bénult,-1
bénulás,-1
bénulás walsy,1
sütött,1
csekély,-1
elkényeztet,1
elkényeztetve,1
elkényeztetetten,1
elkényeztetettség,1
kényezteti,1
Pán,-1
kisütjük,1
csodaszer,-1
panache,-1
palacsintaszerű,-1
palacsinta stílusban,-1
pancarditis,1
hasnyálmirigy-gyulladás,-1
világjárvány,-1
zűrzavar,-1
cinkos,1
pancsolás,-1
panders,-1
panduriform,1
dicsőítő,1
panencephalitis,1
pang,-1
panhandle,-1
koldus,-1
pánik,-1
pánikbetegség,-1
pánik,-1
pánikolt,-1
pánikba esve,-1
rémült,-1
vértezett,1
panoráma,1
panorámás,1
pansinusitis,-1
nadrágtartó,1
panteizmus,1
panteon,1
zihálás,-1
pép,1
papanicolaou kenetet,-1
papír nautilus,1
papírfogas,-1
papírszerű,1
papilla,-1
szemölcsös,-1
papovavírus,-1
amerikai indián csecsemő,-1
paprika,-1
pattanás,-1
különösképpen,1
példázat,1
parabolikus geometria,-1
példázatba burkolt,1
paraboloidális,1
paradisaeidae,-1
paradicsom,1
paradicsomi,1
paradox,-1
paradox módon,1
paraffin olaj,1
parafin viasz,-1
bekezdés,1
megbénít,-1
parallaxis,-1
párhuzamos,-1
szélességi párhuzamos,-1
párhuzamosság,1
téves következtetés,-1
paralitikus,-1
bénult,-1
megbénítani,-1
bénult,-1
parametritis,-1
paramnézia,-1
mindennél fontosabb,1
kiemelt kérdés,1
elsőrendűség,1
paramixovírus,-1
paranasalis,-1
üldözési mánia,-1
paranoid,-1
paranormális,-1
paraparézis,-1
mellvéd,-1
parafília,-1
parafrázisszerű,-1
parafrén skizofrénia,-1
parafízis,1
kétoldali bénulás,-1
bénás,-1
paraprofesszionális,-1
parapszichológiai,-1
paraquat mérgezés,-1
élősködő,-1
parazita tiszafa,1
parazita,-1
élősködően,1
parazitaölő,1
parazitizmus,-1
paration,-1
paration mérgezés,-1
paratífusz láz,-1
pergament,1
Bocsánat,1
menthető,1
elnéző ember,-1
paregmenon,-1
szülői minőség,1
szülőileg,1
zárójel nélküli jelölés,-1
zárójelben,1
parézis,-1
paresztézia,-1
paretikus,-1
pária,-1
parietális szívburok,-1
parieto occipitalis sulcus,1
paripinnate,1
hűvös,-1
parlamentáris demokrácia,1
parlamentáris monarchia,1
társasjáték,1
parnasszia,1
helyi,1
parochiálisan,1
paródia,-1
feltételes bizonyítási szabály,-1
parosamia,-1
parotitis,-1
roham,-1
paroxizmális trepidant abasia,-1
parr,1
papagáj,-1
papagájszerű,-1
petrezselyem,1
részt venni,1
elváltak,1
szétvált levél,1
partenokarpia,-1
partenogenetikus,-1
partenóta,-1
részleges,1
részleges abortusz,-1
részleges megsértése,-1
részleges napfogyatkozás,1
elfogultság,-1
részrehajlás,1
részvételi,1
adott dátum,-1
partikularizmus,1
partizán,-1
partizánok,-1
partizan,1
partnerkapcsolat,1
partnerségi bizonyítvány,1
vajúdó,1
társasjáték,1
parus,-1
parve,-1
parvenue,-1
parvovírus,-1
